hard	0.2	10	30	0.362710991	0.447746409	0.608187135
hard	0.2	100	30	0.369668857	0.46260525	0.598525299
hard	0.2	1000	30	0.417600825	0.526745914	0.54504619
hard	0.2	10000	30	0.536915346	0.700594354	0.407068396
hard	0.2	100000	30	0.600335961	0.769687964	0.34159803
