heuristic	0	10	30	0.24985755	0.209757306	0.764785676	-462959.383	2.536
heuristic	0	100	30	0.207549858	0.136206043	0.818502442	-457977.4046	3.572
heuristic	0	1000	30	0.221082621	0.16072313	0.800958582	-329713.2357	5.773
heuristic	0	10000	30	0.311538462	0.300396236	0.692530295	-191081.3505	10.434
heuristic	0	100000	30	0.434615385	0.456414066	0.557424489	-102573.4042	16.748
heuristic	0	1000000	30	0.523076923	0.556463596	0.464731416	-68005.37312	21.211

