soft	0.28	10	30	0.48081714	0.489103517	0.515856447
soft	0.28	100	30	0.48720911	0.500990589	0.50727939
soft	0.28	1000	30	0.543481808	0.588410104	0.438674142
soft	0.28	10000	30	0.631773814	0.662209014	0.355911824
soft	0.28	100000	30	0.711769834	0.715948489	0.286503632
