hmm	0.2	10	30	0.640115858	0.685487865	0.343141734	-467384.687	3.215
hmm	0.2	100	30	0.642888212	0.686230807	0.341106539	-367346.3646	5.915
hmm	0.2	1000	30	0.671017894	0.720653789	0.310519528	-275571.0509	11.254
hmm	0.2	10000	30	0.745835176	0.792223873	0.236854265	-132033.5182	19.096
hmm	0.2	100000	30	0.805522565	0.843486875	0.180248747	-75368.92486	22.843
hmm	0.2	1000000	30	0.805522565	0.843486875	0.180248747	-75368.92486	22.843
