weirdsoft	0.95	10	30	0.521081429	0.575780089	0.457374171	-468007.2	2.696
weirdsoft	0.95	100	30	0.523091881	0.57379891	0.456851797	-368356.9832	4.782
weirdsoft	0.95	1000	30	0.558139535	0.622090144	0.416617791	-302172.2629	8.434
weirdsoft	0.95	10000	30	0.651008932	0.712729074	0.324276081	-182849.8586	15.992
weirdsoft	0.95	100000	30	0.70938446	0.756810302	0.271434295	-103867.2256	20.273
weirdsoft	0.95	1000000	30	0.753571429	0.778850916	0.236136318	-63896.38771	25.759
